goodsid,id,goodsname,groupmanagetypename
3834,597,利拉鲁肽注射液,西药
5321,3348,盐酸吡格列酮片,西药
1365,5322,马来酸罗格列酮片,西药
416241,1959,恩格列净片,西药
461682,4695,达格列净片,西药
226,2270,枸橼酸氯米芬片,西药
5473,3159,甲钴胺片,西药
2173,791,卡左双多巴控释片,西药
143175,792,卡左双多巴缓释片,西药
4942,959,吡贝地尔缓释片,西药
337640,959,吡贝地尔缓释片,西药
4570,1306,多巴丝肼片,西药
286,1953,恩他卡朋片,西药
285,3345,盐酸司来吉兰片,西药
425182,3384,盐酸普拉克索片,西药
82,3384,盐酸普拉克索片,西药
81,3384,盐酸普拉克索片,西药
74037,3433,盐酸美金刚片,西药
329,3433,盐酸美金刚片,西药
6448,2264,枸橼酸坦度螺酮片,西药
158,2435,氟哌噻吨美利曲辛片,西药
365321,2435,氟哌噻吨美利曲辛片,西药
267347,2446,氢溴酸伏硫西汀片,西药
5654,2449,氢溴酸西酞普兰片,西药
6320,3377,盐酸帕罗西汀片,西药
119,3379,盐酸度洛西汀肠溶胶囊,西药
120,3379,盐酸度洛西汀肠溶胶囊,西药
136930,3379,盐酸度洛西汀肠溶胶囊,西药
210,3381,盐酸托莫西汀胶囊,西药
211,3381,盐酸托莫西汀胶囊,西药
399991,3382,盐酸文拉法辛缓释胶囊,西药
2781,3382,盐酸文拉法辛缓释胶囊,西药
2782,3382,盐酸文拉法辛缓释胶囊,西药
371762,3388,盐酸曲唑酮片,西药
324043,3388,盐酸曲唑酮片,西药
6567,3388,盐酸曲唑酮片,西药
3548,3395,盐酸氟西汀分散片,西药
3550,3398,盐酸氟西汀胶囊,西药
2745,3436,盐酸舍曲林片,西药
251,3644,米氮平片,西药
5642,4278,草酸艾司西酞普兰片,西药
336214,4278,草酸艾司西酞普兰片,西药
369277,5118,阿戈美拉汀片,西药
362184,169,丙戊酸钠口服溶液,西药
3988,169,丙戊酸钠口服溶液,西药
3987,171,丙戊酸钠缓释片,西药
322389,171,丙戊酸钠缓释片,西药
633,800,卡马西平片,西药
103,1490,奥卡西平口服混悬液,西药
291236,1492,奥卡西平片,西药
254,1492,奥卡西平片,西药
441456,1805,左乙拉西坦口服溶液,西药
6588,1805,左乙拉西坦口服溶液,西药
173247,1805,左乙拉西坦口服溶液,西药
102233,1807,左乙拉西坦片,西药
361,1807,左乙拉西坦片,西药
360,1807,左乙拉西坦片,西药
102214,1807,左乙拉西坦片,西药
5661,2005,托吡酯片,西药
23505,2079,拉莫三嗪片,西药
2742,2153,普瑞巴林胶囊,西药
2743,2153,普瑞巴林胶囊,西药
5649,589,利培酮口服液,西药
5650,591,利培酮片,西药
209,1497,奥氮平片,西药
280873,1497,奥氮平片,西药
47,1626,富马酸喹硫平片,西药
267416,1832,布南色林片,西药
341952,3467,盐酸鲁拉西酮片,西药
335,2456,氧氟沙星滴耳剂,西药
85882,2458,氧氟沙星滴耳液,西药
8050,4697,达比加群酯胶囊,西药
8049,4697,达比加群酯胶囊,西药
344561,605,利那洛肽胶囊,西药
14233,3982,聚乙二醇4000散,西药
585,2249,枯草杆菌二联活菌肠溶胶囊,西药
584,2249,枯草杆菌二联活菌肠溶胶囊,西药
464796,1583,孟鲁司特钠片,西药
2177,1583,孟鲁司特钠片,西药
461373,1583,孟鲁司特钠片,西药
2178,1583,孟鲁司特钠片,西药
336254,1583,孟鲁司特钠片,西药
443999,1586,孟鲁司特钠颗粒,西药
26189,1586,孟鲁司特钠颗粒,西药
340847,3380,盐酸托莫西汀口服溶液,西药
5710,3071,珠珀猴枣散,中成药
764,4359,蒙脱石散,西药
241224,279,交联玻璃酸钠注射液,西药
3487,892,双醋瑞因胶囊,西药
324244,1260,复方辣椒贴片,西药
304834,2441,氟比洛芬凝胶贴膏,西药
373505,1623,富马酸伏诺拉生片,西药
37485,1831,巴氯芬片,西药
92316,3416,盐酸沙格雷酯片,西药
247,3416,盐酸沙格雷酯片,西药
243407,3545,硫酸羟氯喹片,西药
94085,5134,阿瑞匹坦胶囊,西药
258,5373,鲑降钙素注射液,西药
376,782,单硝酸异山梨酯缓释片,西药
355,1732,尼可地尔片,西药
3974,2099,救心丸,中成药
189282,3334,盐酸伊伐布雷定片,西药
5313,3350,盐酸地尔硫卓缓释胶囊(Ⅱ),西药
7,3386,盐酸普罗帕酮片,西药
383374,3386,盐酸普罗帕酮片,西药
4949,3390,盐酸曲美他嗪片,西药
3997,3435,盐酸胺碘酮片,西药
350844,3522,硝酸甘油喷雾剂,西药
490,3354,盐酸坦索罗辛缓释胶囊,西药
4770,3419,盐酸特拉唑嗪片,西药
67579,3419,盐酸特拉唑嗪片,西药
462230,5254,非那雄胺片,西药
2171,5254,非那雄胺片,西药
456200,5254,非那雄胺片,西药
2172,5254,非那雄胺片,西药
284,775,华法林钠片,西药
460288,775,华法林钠片,西药
2741,1737,尼麦角林片,西药
3512,1737,尼麦角林片,西药
3996,3534,硫酸氢氯吡格雷片,西药
27,4148,舒洛地特软胶囊,西药
26,4148,舒洛地特软胶囊,西药
335135,4148,舒洛地特软胶囊,西药
508,5100,阿司匹林肠溶片,西药
520,3440,盐酸莫西沙星片,西药
458178,4541,西他沙星片,西药
379556,4541,西他沙星片,西药
5698,1230,复方福尔可定口服溶液,西药
146,177,丙酸氟替卡松吸入气雾剂,西药
182,972,吸入用复方异丙托溴铵溶液,西药
86113,974,吸入用布地奈德混悬液,西药
45,974,吸入用布地奈德混悬液,西药
184,975,吸入用异丙托溴铵溶液,西药
990,1210,复方甲氧那明胶囊,西药
454755,1585,孟鲁司特钠片,西药
2179,1585,孟鲁司特钠片,西药
355848,1833,布地奈德福莫特罗吸入粉雾剂（II）,西药
355849,1833,布地奈德福莫特罗吸入粉雾剂（II）,西药
355850,1833,布地奈德福莫特罗吸入粉雾剂（II）,西药
26193,1834,布地奈德福莫特罗粉吸入剂,西药
39,1834,布地奈德福莫特罗粉吸入剂,西药
38,1834,布地奈德福莫特罗粉吸入剂,西药
224695,1834,布地奈德福莫特罗粉吸入剂,西药
37,1835,布地奈德粉吸入剂,西药
365771,1838,布地格福吸入气雾剂,西药
391747,2550,沙美特罗替卡松吸入粉雾剂,西药
391748,2550,沙美特罗替卡松吸入粉雾剂,西药
97494,2551,沙美特罗替卡松粉吸入剂,西药
137,2551,沙美特罗替卡松粉吸入剂,西药
140,2551,沙美特罗替卡松粉吸入剂,西药
97472,2551,沙美特罗替卡松粉吸入剂,西药
138,2551,沙美特罗替卡松粉吸入剂,西药
97451,2551,沙美特罗替卡松粉吸入剂,西药
285789,3538,硫酸沙丁胺醇吸入气雾剂,西药
1368,3539,硫酸沙丁胺醇气雾剂,西药
151,3539,硫酸沙丁胺醇气雾剂,西药
384,3541,硫酸特布他林片,西药
391447,3542,硫酸特布他林雾化吸入用溶液,西药
41,3543,硫酸特布他林雾化液,西药
106,657,匹多莫德口服液,西药
182592,3520,硝酸异康唑乳膏,西药
333548,1077,地诺孕素片,西药
5323,2578,注射用醋酸亮丙瑞林微球,西药
481,3077,琥珀酸索利那新片,西药
284128,3642,米拉贝隆缓释片,西药
3733,4794,酒石酸托特罗定片,西药
98469,797,卡波姆滴眼液,西药
110,797,卡波姆滴眼液,西药
23771,929,右旋糖酐羟丙甲纤维素滴眼液,西药
408021,1154,复方尿维氨滴眼液,西药
6629,3051,玻璃酸钠滴眼液,西药
285223,3051,玻璃酸钠滴眼液,西药
767,3051,玻璃酸钠滴眼液,西药
6908,3051,玻璃酸钠滴眼液,西药
31266,3051,玻璃酸钠滴眼液,西药
243382,3051,玻璃酸钠滴眼液,西药
5220,5021,银杏叶提取物注射液,西药
114,5022,银杏叶提取物滴剂,西药
115,5023,银杏叶提取物片,西药
171,5025,银杏叶片,中成药
324482,587,利伐沙班片,西药
324483,587,利伐沙班片,西药
447417,587,利伐沙班片,西药
78270,587,利伐沙班片,西药
447418,587,利伐沙班片,西药
447416,587,利伐沙班片,西药
324481,587,利伐沙班片,西药
66345,587,利伐沙班片,西药
317953,587,利伐沙班片,西药
317952,587,利伐沙班片,西药
78198,587,利伐沙班片,西药
43526,2178,替格瑞洛片,西药
254741,2178,替格瑞洛片,西药
83972,2178,替格瑞洛片,西药
302841,2466,氨氯地平阿托伐他汀钙片,西药
302844,2466,氨氯地平阿托伐他汀钙片,西药
176587,2466,氨氯地平阿托伐他汀钙片,西药
460265,2466,氨氯地平阿托伐他汀钙片,西药
156,2466,氨氯地平阿托伐他汀钙片,西药
479853,2546,沙库巴曲缬沙坦钠片,西药
229335,2546,沙库巴曲缬沙坦钠片,西药
406618,2546,沙库巴曲缬沙坦钠片,西药
330212,2546,沙库巴曲缬沙坦钠片,西药
236239,2546,沙库巴曲缬沙坦钠片,西药
5475,3152,甲磺酸倍他司汀片,西药
390589,3157,甲苯磺酸艾多沙班片,西药
180050,3990,聚多卡醇注射液,西药
31333,3998,聚苯乙烯磺酸钙散剂,西药
5468,4672,辅酶Q10片,西药
951,4703,迈之灵片,中成药
455237,4703,迈之灵片,中成药
6650,5102,阿哌沙班片,西药
5669,3417,盐酸洛哌丁胺胶囊,西药
236384,3952,美沙拉秦栓,西药
6539,3952,美沙拉秦栓,西药
82904,3953,美沙拉秦栓剂,西药
82996,3954,美沙拉秦缓释片,西药
125,3956,美沙拉秦缓释颗粒剂,西药
219,3958,美沙拉秦肠溶片,西药
3545,1463,头孢克洛干混悬剂,西药
3546,1466,头孢克洛缓释片(Ⅱ),西药
3547,1468,头孢克洛胶囊,西药
92218,1481,头孢地尼胶囊,西药
2182,2570,注射用亚胺培南西司他丁钠,西药
408736,2573,注射用头孢他啶阿维巴坦钠,西药
340408,2573,注射用头孢他啶阿维巴坦钠,西药
293509,5161,阿莫西林克拉维酸钾干混悬剂 7:1,西药
5693,5162,阿莫西林克拉维酸钾干混悬剂(7:1),西药
286225,3431,盐酸米诺环素胶囊,西药
2780,3431,盐酸米诺环素胶囊,西药
4769,456,克拉霉素片,西药
2727,5105,阿奇霉素干混悬剂,西药
2729,5107,阿奇霉素片,西药
2728,5107,阿奇霉素片,西药
6529,601,利福昔明片,西药
435255,2074,拉米夫定多替拉韦片,西药
6609,3587,磷酸奥司他韦胶囊,西药
5670,337,伊曲康唑胶囊,西药
2736,2438,氟康唑胶囊,西药
2735,2438,氟康唑胶囊,西药
642,3426,盐酸特比萘芬片,西药
484,326,他克莫司胶囊,西药
298,371,依西美坦片,西药
4572,790,卡培他滨片,西药
282,2184,替莫唑胺胶囊,西药
172,2580,注射用醋酸曲普瑞林,西药
16,2582,注射用阿糖胞苷,西药
127,4233,苯丁酸氮芥片,西药
92521,4841,醋酸戈舍瑞林缓释植入剂,西药
168,365,依巴斯汀片,西药
79416,365,依巴斯汀片,西药
381431,984,咪唑斯汀缓释片,西药
5653,984,咪唑斯汀缓释片,西药
435325,1026,噻托溴铵吸入粉雾剂,西药
79,1027,噻托溴铵粉吸入剂,西药
4464,1898,异丙托溴铵气雾剂,西药
320,2303,标准桃金娘油肠溶胶囊,中成药
319,2303,标准桃金娘油肠溶胶囊,中成药
376757,2303,标准桃金娘油肠溶胶囊,中成药
581,2468,氨溴特罗口服溶液,西药
279,3769,细菌溶解产物,西药
54122,3770,细菌溶解产物胶囊,西药
280,3771,细菌溶解产物胶囊(成人型),西药
301813,4250,茚达特罗格隆溴铵吸入粉雾剂用胶囊,西药
27173,1216,复方盐酸伪麻黄碱缓释胶囊,西药
2,5214,雌二醇片/雌二醇地屈孕酮片复合包装,西药
3,5214,雌二醇片/雌二醇地屈孕酮片复合包装,西药
51321,2269,枸橼酸氢钾钠颗粒,西药
367051,3045,环硅酸锆钠散,西药
367050,3045,环硅酸锆钠散,西药
339,3049,玻璃酸钠注射液,西药
172427,323,人血白蛋白,西药
412105,323,人血白蛋白,西药
353695,323,人血白蛋白,西药
334341,323,人血白蛋白,西药
90732,323,人血白蛋白,西药
498,323,人血白蛋白,西药
383259,323,人血白蛋白,西药
91138,323,人血白蛋白,西药
291,2577,注射用胸腺法新,西药
54,4174,艾塞那肽注射液,西药
414570,3037,玛巴洛沙韦片,西药
52754,4081,胰酶肠溶胶囊,西药
294463,4081,胰酶肠溶胶囊,西药
6572,4081,胰酶肠溶胶囊,西药
6446,2273,枸橼酸莫沙必利片,西药
177,37,L-谷氨酰胺呱仑酸钠颗粒,西药
5320,511,兰索拉唑肠溶胶囊,西药
370,1090,埃索美拉唑镁肠溶片,西药
373,1502,奥美拉唑镁肠溶片,西药
372,1502,奥美拉唑镁肠溶片,西药
449444,1502,奥美拉唑镁肠溶片,西药
5480,2176,替普瑞酮胶囊,西药
277,2586,泮托拉唑肠溶片,西药
214194,2588,泮托拉唑钠肠溶片,西药
406196,3592,磷酸铝凝胶,西药
2134,3592,磷酸铝凝胶,西药
374084,3592,磷酸铝凝胶,西药
5477,5225,雷贝拉唑钠肠溶片,西药
267644,956,吡美莫司乳膏,西药
256,956,吡美莫司乳膏,西药
31772,1458,夫西地酸乳膏,西药
359790,1458,夫西地酸乳膏,西药
481630,1458,夫西地酸乳膏,西药
93213,1458,夫西地酸乳膏,西药
4,1061,地屈孕酮片,西药
534,1987,戊酸雌二醇片,西药
411466,1988,戊酸雌二醇片/雌二醇环丙孕酮片复合包装,西药
535,1988,戊酸雌二醇片/雌二醇环丙孕酮片复合包装,西药
296,3143,甲泼尼龙片,西药
134,3154,甲磺酸溴隐亭片,西药
523,5213,雌二醇屈螺酮片,西药
467577,5243,非奈利酮片,西药
284672,5445,黄体酮软胶囊,西药
185,5445,黄体酮软胶囊,西药
447752,5446,黄体酮阴道缓释凝胶,西药
191,3464,盐酸阿莫罗芬搽剂,西药
173,150,三乙醇胺乳膏,西药
218,173,丙硫氧嘧啶片,西药
405045,173,丙硫氧嘧啶片,西药
475408,1824,左甲状腺素钠片,西药
407251,1824,左甲状腺素钠片,西药
68,1824,左甲状腺素钠片,西药
230,1824,左甲状腺素钠片,西药
69,1824,左甲状腺素钠片,西药
438550,1824,左甲状腺素钠片,西药
229,3139,甲巯咪唑片,西药
71823,3449,盐酸西那卡塞片,西药
207,331,他达拉非片,西药
6555,331,他达拉非片,西药
51433,331,他达拉非片,西药
205,331,他达拉非片,西药
2738,2276,枸橼酸西地那非片,西药
36682,2276,枸橼酸西地那非片,西药
367175,2276,枸橼酸西地那非片,西药
67704,2276,枸橼酸西地那非片,西药
67751,2276,枸橼酸西地那非片,西药
2739,2276,枸橼酸西地那非片,西药
374870,2276,枸橼酸西地那非片,西药
61,3337,盐酸伐地那非片,西药
103152,3458,盐酸达泊西汀片,西药
1,986,咪喹莫特乳膏,西药
4943,1058,地奥司明片,西药
243,369,依托考昔片,西药
79089,369,依托考昔片,西药
84009,369,依托考昔片,西药
441023,369,依托考昔片,西药
328,3536,硫酸氨基葡萄糖胶囊,西药
3509,4240,苯溴马隆片,西药
420435,5245,非布司他片,西药
37784,955,吡硫翁锌气雾剂,西药
37699,1127,复方克霉唑乳膏,西药
39599,1127,复方克霉唑乳膏,西药
86313,3421,盐酸特比萘芬乳膏,西药
61240,3463,盐酸阿莫罗芬乳膏,西药
766,957,吡诺克辛滴眼液,西药
128,801,卤米松/三氯生乳膏,西药
5705,803,卤米松乳膏,西药
5706,803,卤米松乳膏,西药
6301,1164,复方曲安奈德乳膏,西药
412545,328,他克莫司软膏,西药
412546,328,他克莫司软膏,西药
486,328,他克莫司软膏,西药
487,328,他克莫司软膏,西药
390520,464,克立硼罗软膏,西药
397201,3394,盐酸氟桂利嗪胶囊,西药
5668,3394,盐酸氟桂利嗪胶囊,西药
312,119,七叶洋地黄双苷滴眼液,西药
332,1556,妥布霉素滴眼液,西药
31570,1813,左氧氟沙星滴眼液,西药
453290,1813,左氧氟沙星滴眼液,西药
3894,2151,普拉洛芬滴眼液,西药
195427,2151,普拉洛芬滴眼液,西药
770,2455,氧氟沙星滴眼液,西药
101070,2491,氯替泼诺混悬滴眼液,西药
4092,2508,氯霉素滴眼液,西药
4098,3369,盐酸左氧氟沙星滴眼液(含玻璃酸钠),西药
3826,1070,地特胰岛素注射液,西药
3825,1070,地特胰岛素注射液,西药
459820,1937,德谷胰岛素注射液,西药
356730,1938,德谷门冬双胰岛素注射液,西药
3986,3094,甘精胰岛素注射液,西药
35091,3119,生物合成人胰岛素注射液,西药
3841,3119,生物合成人胰岛素注射液,西药
425733,3676,精蛋白人胰岛素混合注射液,西药
3830,3678,精蛋白生物合成人胰岛素注射液,西药
3829,3678,精蛋白生物合成人胰岛素注射液,西药
35090,3678,精蛋白生物合成人胰岛素注射液,西药
3831,3678,精蛋白生物合成人胰岛素注射液,西药
3833,3678,精蛋白生物合成人胰岛素注射液,西药
3543,3680,精蛋白锌重组人胰岛素注射液,西药
3542,3681,精蛋白锌重组人胰岛素混合注射液,西药
3540,3682,精蛋白锌重组赖脯胰岛素混合注射液,西药
462229,3682,精蛋白锌重组赖脯胰岛素混合注射液,西药
3541,3682,精蛋白锌重组赖脯胰岛素混合注射液,西药
443393,4636,赖脯胰岛素注射液,西药
3544,4636,赖脯胰岛素注射液,西药
3552,4864,重组人胰岛素注射液,西药
3836,5071,门冬胰岛素30注射液,西药
3835,5071,门冬胰岛素30注射液,西药
70797,5071,门冬胰岛素30注射液,西药
3837,5072,门冬胰岛素50注射液,西药
3839,5074,门冬胰岛素注射液,西药
3838,5074,门冬胰岛素注射液,西药
117,3967,羟苯磺酸钙胶囊,西药
207048,3967,羟苯磺酸钙胶囊,西药
21160,1553,妥布霉素地塞米松滴眼液,西药
23661,1554,妥布霉素地塞米松眼膏,西药
182807,1554,妥布霉素地塞米松眼膏,西药
31392,1624,富马酸依美斯汀滴眼液,西药
769,2443,氟米龙滴眼液,西药
23716,3361,盐酸奥洛他定滴眼液,西药
22,3985,聚乙二醇滴眼液,西药
378179,3985,聚乙二醇滴眼液,西药
276,3995,聚甲酚磺醛阴道栓,西药
305633,1622,富马酸丙酚替诺福韦片,西药
6297,1956,恩替卡韦片,西药
1366,2076,拉米夫定片,西药
639,2179,替比夫定片,西药
1362,5115,阿德福韦酯片,西药
63625,2517,水飞蓟素片,西药
222,2518,水飞蓟素胶囊,西药
165,112,丁二磺酸腺苷蛋氨酸肠溶片,西药
5471,1207,复方甘草酸苷注射液,西药
5470,1208,复方甘草酸苷片,西药
464745,1208,复方甘草酸苷片,西药
101126,1627,富马酸替诺福韦二吡呋酯片,西药
41263,1627,富马酸替诺福韦二吡呋酯片,西药
246,2101,整蛋白型肠内营养剂(粉剂),西药
245,3478,短肽型肠内营养剂,西药
2649,4014,肠内营养乳剂(TP-HE),西药
2644,4015,肠内营养乳剂(TPF),西药
13,4016,肠内营养粉剂(TP),西药
326826,1839,布拉氏酵母菌散,西药
1039,1839,布拉氏酵母菌散,西药
191407,4820,酪酸梭菌肠球菌三联活菌散,西药
64138,4820,酪酸梭菌肠球菌三联活菌散,西药
